Time $t$ [s]	$T_{ref}$	$T_{all}$
0.9648	1.198820313	1.167829918
0.9649	1.200485282	1.167740997
0.965	1.200485282	1.167740997
0.9651	1.200485282	1.167740997
0.9652	1.200485282	1.167740997
0.9653	1.200485282	1.167740997
0.9654	1.202150251	1.167652672
0.9655	1.202150251	1.167652672
0.9656	1.202150251	1.167652672
0.9657	1.202150251	1.167652672
0.9658	1.202150251	1.167652672
0.9659	1.203815221	1.167563218
0.966	1.203815221	1.167563218
0.9661	1.203815221	1.167563218
0.9662	1.203815221	1.167563218
0.9663	1.203815221	1.167563218
0.9664	1.203815221	1.167563218
0.9665	1.20548019	1.167474102
0.9666	1.20548019	1.167474102
0.9667	1.20548019	1.167474102
0.9668	1.20548019	1.167474102
0.9669	1.20548019	1.167474102
0.967	1.20714516	1.167385795
0.9671	1.20714516	1.167385795
0.9672	1.20714516	1.167385795
0.9673	1.20714516	1.167385795
0.9674	1.20714516	1.167385795
0.9675	1.208810129	1.16729626
0.9676	1.208810129	1.16729626
0.9677	1.208810129	1.16729626
0.9678	1.208810129	1.16729626
0.9679	1.208810129	1.16729626
0.968	1.210475098	1.167207396
0.9681	1.210475098	1.167207396
0.9682	1.210475098	1.167207396
0.9683	1.210475098	1.167207396
0.9684	1.210475098	1.167207396
0.9685	1.212140068	1.167134929
0.9686	1.212140068	1.167134929
0.9687	1.212140068	1.167134929
0.9688	1.212140068	1.167134929
0.9689	1.212140068	1.167134929
0.969	1.213805037	1.166906916
0.9691	1.213805037	1.166906916
0.9692	1.213805037	1.166906916
0.9693	1.213805037	1.166906916
0.9694	1.213805037	1.166906916
0.9695	1.215470007	1.166818637
0.9696	1.215470007	1.166818637
0.9697	1.215470007	1.166818637
0.9698	1.215470007	1.166818637
0.9699	1.215470007	1.166818637
0.97	1.217134976	1.166730363
0.9701	1.217134976	1.166730363
0.9702	1.217134976	1.166730363
0.9703	1.217134976	1.166730363
0.9704	1.217134976	1.166730363
0.9705	1.218799946	1.166642095
0.9706	1.218799946	1.166642095
0.9707	1.218799946	1.166642095
0.9708	1.218799946	1.166642095
0.9709	1.218799946	1.166642095
0.971	1.220464915	1.166551984
0.9711	1.220464915	1.166551984
0.9712	1.220464915	1.166551984
0.9713	1.220464915	1.166551984
0.9714	1.220464915	1.166551984
0.9715	1.220464915	1.166551984
0.9716	1.222129884	1.166463316
0.9717	1.222129884	1.166463316
0.9718	1.222129884	1.166463316
0.9719	1.222129884	1.166463316
0.972	1.222129884	1.166463316
0.9721	1.223794854	1.166375065
0.9722	1.223794854	1.166375065
0.9723	1.223794854	1.166375065
0.9724	1.223794854	1.166375065
0.9725	1.223794854	1.166375065
0.9726	1.225459823	1.166286819
0.9727	1.225459823	1.166286819
0.9728	1.225459823	1.166286819
0.9729	1.225459823	1.166286819
0.973	1.225459823	1.166286819
0.9731	1.227124793	1.16619801
0.9732	1.227124793	1.16619801
0.9733	1.227124793	1.16619801
0.9734	1.227124793	1.16619801
0.9735	1.227124793	1.16619801
0.9736	1.228789762	1.166109207
0.9737	1.228789762	1.166109207
0.9738	1.228789762	1.166109207
0.9739	1.228789762	1.166109207
0.974	1.228789762	1.166109207
0.9741	1.230454731	1.166020409
0.9742	1.230454731	1.166020409
0.9743	1.230454731	1.166020409
0.9744	1.230454731	1.166020409
0.9745	1.230454731	1.166020409
0.9746	1.232119701	1.165932185
0.9747	1.232119701	1.165932185
0.9748	1.232119701	1.165932185
0.9749	1.232119701	1.165932185
0.975	1.232119701	1.165932185
0.9751	1.23378467	1.165843301
0.9752	1.23378467	1.165843301
0.9753	1.23378467	1.165843301
0.9754	1.23378467	1.165843301
0.9755	1.23378467	1.165843301
0.9756	1.23544964	1.165753952
0.9757	1.23544964	1.165753952
0.9758	1.23544964	1.165753952
0.9759	1.23544964	1.165753952
0.976	1.23544964	1.165753952
0.9761	1.237114609	1.165664374
0.9762	1.237114609	1.165664374
0.9763	1.237114609	1.165664374
0.9764	1.237114609	1.165664374
0.9765	1.237114609	1.165664374
0.9766	1.237114609	1.165664374
0.9767	1.238779579	1.165576741
0.9768	1.238779579	1.165576741
0.9769	1.238779579	1.165576741
0.977	1.238779579	1.165576741
0.9771	1.238779579	1.165576741
0.9772	1.240444548	1.165487976
0.9773	1.240444548	1.165487976
0.9774	1.240444548	1.165487976
0.9775	1.240444548	1.165487976
0.9776	1.240444548	1.165487976
0.9777	1.242109517	1.165399193
0.9778	1.242109517	1.165399193
0.9779	1.242109517	1.165399193
0.978	1.242109517	1.165399193
0.9781	1.242109517	1.165399193
0.9782	1.243774487	1.165310439
0.9783	1.243774487	1.165310439
0.9784	1.243774487	1.165310439
0.9785	1.243774487	1.165310439
0.9786	1.243774487	1.165310439
0.9787	1.245439456	1.165222012
0.9788	1.245439456	1.165222012
0.9789	1.245439456	1.165222012
0.979	1.245439456	1.165222012
0.9791	1.245439456	1.165222012
0.9792	1.247104426	1.165044818
0.9793	1.247104426	1.165044818
0.9794	1.247104426	1.165044818
0.9795	1.247104426	1.165044818
0.9796	1.247104426	1.165044818
0.9797	1.248769395	1.164956081
0.9798	1.248769395	1.164956081
0.9799	1.248769395	1.164956081
0.98	1.248769395	1.164956081
0.9801	1.248769395	1.164956081
0.9802	1.250434364	1.201541307
0.9803	1.250434364	1.201541307
0.9804	1.250434364	1.201541307
0.9805	1.250434364	1.201541307
0.9806	1.250434364	1.201541307
0.9807	1.252099334	1.201426057
0.9808	1.252099334	1.201426057
0.9809	1.252099334	1.201426057
0.981	1.252099334	1.201426057
0.9811	1.252099334	1.201426057
0.9812	1.253764303	1.201336776
0.9813	1.253764303	1.201336776
0.9814	1.253764303	1.201336776
0.9815	1.253764303	1.201336776
0.9816	1.253764303	1.201336776
0.9817	1.253764303	1.201336776
0.9818	1.255429273	1.201246932
0.9819	1.255429273	1.201246932
0.982	1.255429273	1.201246932
0.9821	1.255429273	1.201246932
0.9822	1.255429273	1.201246932
0.9823	1.257094242	1.201157093
0.9824	1.257094242	1.201157093
0.9825	1.257094242	1.201157093
0.9826	1.257094242	1.201157093
0.9827	1.257094242	1.201157093
0.9828	1.258759212	1.201067828
0.9829	1.258759212	1.201067828
0.983	1.258759212	1.201067828
0.9831	1.258759212	1.201067828
0.9832	1.258759212	1.201067828
0.9833	1.260424181	1.200978568
0.9834	1.260424181	1.200978568
0.9835	1.260424181	1.200978568
0.9836	1.260424181	1.200978568
0.9837	1.260424181	1.200978568
0.9838	1.26208915	1.200889081
0.9839	1.26208915	1.200889081
0.984	1.26208915	1.200889081
0.9841	1.26208915	1.200889081
0.9842	1.26208915	1.200889081
0.9843	1.26375412	1.2008004
0.9844	1.26375412	1.2008004
0.9845	1.26375412	1.2008004
0.9846	1.26375412	1.2008004
0.9847	1.26375412	1.2008004
0.9848	1.265419089	1.200711156
0.9849	1.265419089	1.200711156
0.985	1.265419089	1.200711156
0.9851	1.265419089	1.200711156
0.9852	1.265419089	1.200711156
0.9853	1.267084059	1.200621916
0.9854	1.267084059	1.200621916
0.9855	1.267084059	1.200621916
0.9856	1.267084059	1.200621916
0.9857	1.267084059	1.200621916
0.9858	1.268749028	1.200532683
0.9859	1.268749028	1.200532683
0.986	1.268749028	1.200532683
0.9861	1.268749028	1.200532683
0.9862	1.268749028	1.200532683
0.9863	1.270413997	1.20044379
0.9864	1.270413997	1.20044379
0.9865	1.270413997	1.20044379
0.9866	1.270413997	1.20044379
0.9867	1.270413997	1.20044379
0.9868	1.270413997	1.20044379
0.9869	1.272078967	1.200355136
0.987	1.272078967	1.200355136
0.9871	1.272078967	1.200355136
0.9872	1.272078967	1.200355136
0.9873	1.272078967	1.200355136
0.9874	1.273743936	1.200266488
0.9875	1.273743936	1.200266488
0.9876	1.273743936	1.200266488
0.9877	1.273743936	1.200266488
0.9878	1.273743936	1.200266488
0.9879	1.275408906	1.200177276
0.988	1.275408906	1.200177276
0.9881	1.275408906	1.200177276
0.9882	1.275408906	1.200177276
0.9883	1.275408906	1.200177276
0.9884	1.277073875	1.200088071
0.9885	1.277073875	1.200088071
0.9886	1.277073875	1.200088071
0.9887	1.277073875	1.200088071
0.9888	1.277073875	1.200088071
0.9889	1.278738845	1.199999206
0.989	1.278738845	1.199999206
0.9891	1.278738845	1.199999206
0.9892	1.278738845	1.199999206
0.9893	1.278738845	1.199999206
0.9894	1.280403814	1.199911148
0.9895	1.280403814	1.199911148
0.9896	1.280403814	1.199911148
0.9897	1.280403814	1.199911148
0.9898	1.280403814	1.199911148
0.9899	1.282068783	1.199821864
0.99	1.282068783	1.199821864
0.9901	1.282068783	1.199821864
0.9902	1.282068783	1.199821864
0.9903	1.282068783	1.199821864
0.9904	1.283733753	1.199732681
0.9905	1.283733753	1.199732681
0.9906	1.283733753	1.199732681
0.9907	1.283733753	1.199732681
0.9908	1.283733753	1.199732681
0.9909	1.285398722	1.199643503
0.991	1.285398722	1.199643503
0.9911	1.285398722	1.199643503
0.9912	1.285398722	1.199643503
0.9913	1.285398722	1.199643503
0.9914	1.287063692	1.199554544
0.9915	1.287063692	1.199554544
0.9916	1.287063692	1.199554544
0.9917	1.287063692	1.199554544
0.9918	1.287063692	1.199554544
0.9919	1.287063692	1.199554544
0.992	1.288728661	1.199466514
0.9921	1.288728661	1.199466514
0.9922	1.288728661	1.199466514
0.9923	1.288728661	1.199466514
0.9924	1.288728661	1.199466514
0.9925	1.29039363	1.19937733
0.9926	1.29039363	1.19937733
0.9927	1.29039363	1.19937733
0.9928	1.29039363	1.19937733
0.9929	1.29039363	1.19937733
0.993	1.2920586	1.19928931
0.9931	1.2920586	1.19928931
0.9932	1.2920586	1.19928931
0.9933	1.2920586	1.19928931
0.9934	1.2920586	1.19928931
0.9935	1.293723569	1.199200728
0.9936	1.293723569	1.199200728
0.9937	1.293723569	1.199200728
0.9938	1.293723569	1.199200728
0.9939	1.293723569	1.199200728
0.994	1.295388539	1.199096003
0.9941	1.295388539	1.199096003
0.9942	1.295388539	1.199096003
0.9943	1.295388539	1.199096003
0.9944	1.295388539	1.199096003
0.9945	1.297053508	1.199007432
0.9946	1.297053508	1.199007432
0.9947	1.297053508	1.199007432
0.9948	1.297053508	1.199007432
0.9949	1.297053508	1.199007432
0.995	1.298718478	1.198917634
0.9951	1.298718478	1.198917634
0.9952	1.298718478	1.198917634
0.9953	1.298718478	1.198917634
0.9954	1.298718478	1.198917634
0.9955	1.300383447	1.198828506
0.9956	1.300383447	1.198828506
0.9957	1.300383447	1.198828506
0.9958	1.300383447	1.198828506
0.9959	1.300383447	1.198828506
0.996	1.302048416	1.198738815
0.9961	1.302048416	1.198738815
0.9962	1.302048416	1.198738815
0.9963	1.302048416	1.198738815
0.9964	1.302048416	1.198738815
0.9965	1.303713386	1.198656106
0.9966	1.303713386	1.198656106
0.9967	1.303713386	1.198656106
0.9968	1.303713386	1.198656106
0.9969	1.303713386	1.198656106
0.997	1.303713386	1.198656106
0.9971	1.305378355	1.198566858
0.9972	1.305378355	1.198566858
0.9973	1.305378355	1.198566858
0.9974	1.305378355	1.198566858
0.9975	1.305378355	1.198566858
0.9976	1.307043325	1.198477752
0.9977	1.307043325	1.198477752
0.9978	1.307043325	1.198477752
0.9979	1.307043325	1.198477752
0.998	1.307043325	1.198477752
0.9981	1.308708294	1.198389788
0.9982	1.308708294	1.198389788
0.9983	1.308708294	1.198389788
0.9984	1.308708294	1.198389788
0.9985	1.308708294	1.198389788
0.9986	1.310373263	1.198300693
0.9987	1.310373263	1.198300693
0.9988	1.310373263	1.198300693
0.9989	1.310373263	1.198300693
0.999	1.310373263	1.198300693
0.9991	1.312038233	1.198310596
0.9992	1.312038233	1.198310596
0.9993	1.312038233	1.198310596
0.9994	1.312038233	1.198310596
0.9995	1.312038233	1.198310596
0.9996	1.313703202	1.21604309
0.9997	1.313703202	1.21604309
0.9998	1.313703202	1.21604309
0.9999	1.313703202	1.21604309
1	1.313703202	1.21604309
1.0001	1.315368172	1.264078888
1.0002	1.315368172	1.264078888
1.0003	1.315368172	1.264078888
1.0004	1.315368172	1.264078888
1.0005	1.315368172	1.264078888
1.0006	1.317033141	1.339674118
1.0007	1.317033141	1.339674118
1.0008	1.317033141	1.339674118
1.0009	1.317033141	1.339674118
1.001	1.317033141	1.339674118
1.0011	1.318698111	1.339542596
1.0012	1.318698111	1.339542596
1.0013	1.318698111	1.339542596
1.0014	1.318698111	1.339542596
1.0015	1.318698111	1.339542596
1.0016	1.32036308	1.339453848
1.0017	1.32036308	1.339453848
1.0018	1.32036308	1.339453848
1.0019	1.32036308	1.339453848
1.002	1.32036308	1.339453848
1.0021	1.322028049	1.339364536
1.0022	1.322028049	1.339364536
1.0023	1.322028049	1.339364536
1.0024	1.322028049	1.339364536
1.0025	1.322028049	1.339364536
1.0026	1.323693019	1.339275799
1.0027	1.323693019	1.339275799
1.0028	1.323693019	1.339275799
1.0029	1.323693019	1.339275799
1.003	1.323693019	1.339275799
1.0031	1.325357988	1.339186498
1.0032	1.325357988	1.339186498
1.0033	1.325357988	1.339186498
1.0034	1.325357988	1.339186498
1.0035	1.325357988	1.339186498
1.0036	1.327022958	1.339097202
1.0037	1.327022958	1.339097202
1.0038	1.327022958	1.339097202
1.0039	1.327022958	1.339097202
1.004	1.327022958	1.339097202
1.0041	1.328687927	1.339007912
1.0042	1.328687927	1.339007912
1.0043	1.328687927	1.339007912
1.0044	1.328687927	1.339007912
1.0045	1.328687927	1.339007912
1.0046	1.330352896	1.338919195
1.0047	1.330352896	1.338919195
1.0048	1.330352896	1.338919195
1.0049	1.330352896	1.338919195
1.005	1.330352896	1.338919195
1.0051	1.332017866	1.338831051
1.0052	1.332017866	1.338831051
1.0053	1.332017866	1.338831051
1.0054	1.332017866	1.338831051
1.0055	1.332017866	1.338831051
1.0056	1.333682835	1.302020358
1.0057	1.333682835	1.302020358
1.0058	1.333682835	1.302020358
1.0059	1.333682835	1.302020358
1.006	1.333682835	1.302020358
1.0061	1.335347805	1.301932793
1.0062	1.335347805	1.301932793
1.0063	1.335347805	1.301932793
1.0064	1.335347805	1.301932793
1.0065	1.335347805	1.301932793
1.0066	1.337012774	1.301868762
1.0067	1.337012774	1.301868762
1.0068	1.337012774	1.301868762
1.0069	1.337012774	1.301868762
1.007	1.337012774	1.301868762
1.0071	1.338677744	1.301781004
1.0072	1.338677744	1.301781004
1.0073	1.338677744	1.301781004
1.0074	1.338677744	1.301781004
1.0075	1.338677744	1.301781004
1.0076	1.340342713	1.301693432
1.0077	1.340342713	1.301693432
1.0078	1.340342713	1.301693432
1.0079	1.340342713	1.301693432
1.008	1.340342713	1.301693432
1.0081	1.342007682	1.301605319
1.0082	1.342007682	1.301605319
1.0083	1.342007682	1.301605319
1.0084	1.342007682	1.301605319
1.0085	1.342007682	1.301605319
1.0086	1.343672652	1.301517211
1.0087	1.343672652	1.301517211
1.0088	1.343672652	1.301517211
1.0089	1.343672652	1.301517211
1.009	1.343672652	1.301517211
1.0091	1.345337621	1.301428835
1.0092	1.345337621	1.301428835
1.0093	1.345337621	1.301428835
1.0094	1.345337621	1.301428835
1.0095	1.345337621	1.301428835
1.0096	1.347002591	1.301340738
1.0097	1.347002591	1.301340738
1.0098	1.347002591	1.301340738
1.0099	1.347002591	1.301340738
1.01	1.347002591	1.301340738
1.0101	1.34866756	1.301338455
1.0102	1.34866756	1.301338455
1.0103	1.34866756	1.301338455
1.0104	1.34866756	1.301338455
1.0105	1.34866756	1.301338455
1.0106	1.350332529	1.30124973
1.0107	1.350332529	1.30124973
1.0108	1.350332529	1.30124973
1.0109	1.350332529	1.30124973
1.011	1.350332529	1.30124973
1.0111	1.351997499	1.301161649
1.0112	1.351997499	1.301161649
1.0113	1.351997499	1.301161649
1.0114	1.351997499	1.301161649
1.0115	1.351997499	1.301161649
1.0116	1.353662468	1.301072684
1.0117	1.353662468	1.301072684
1.0118	1.353662468	1.301072684
1.0119	1.353662468	1.301072684
1.012	1.353662468	1.301072684
1.0121	1.355327438	1.300985182
1.0122	1.355327438	1.300985182
1.0123	1.355327438	1.300985182
1.0124	1.355327438	1.300985182
1.0125	1.355327438	1.300985182
1.0126	1.356992407	1.300897117
1.0127	1.356992407	1.300897117
1.0128	1.356992407	1.300897117
1.0129	1.356992407	1.300897117
1.013	1.356992407	1.300897117
1.0131	1.358657377	1.300808961
1.0132	1.358657377	1.300808961
1.0133	1.358657377	1.300808961
1.0134	1.358657377	1.300808961
1.0135	1.358657377	1.300808961
1.0136	1.360322346	1.300720907
1.0137	1.360322346	1.300720907
1.0138	1.360322346	1.300720907
1.0139	1.360322346	1.300720907
1.014	1.360322346	1.300720907
1.0141	1.361987315	1.30063273
1.0142	1.361987315	1.30063273
1.0143	1.361987315	1.30063273
1.0144	1.361987315	1.30063273
1.0145	1.361987315	1.30063273
1.0146	1.363652285	1.300544118
1.0147	1.363652285	1.300544118
1.0148	1.363652285	1.300544118
1.0149	1.363652285	1.300544118
1.015	1.363652285	1.300544118
1.0151	1.365317254	1.300456079
1.0152	1.365317254	1.300456079
1.0153	1.365317254	1.300456079
1.0154	1.365317254	1.300456079
1.0155	1.365317254	1.300456079
1.0156	1.366982224	1.300368023
1.0157	1.366982224	1.300368023
1.0158	1.366982224	1.300368023
1.0159	1.366982224	1.300368023
1.016	1.366982224	1.300368023
1.0161	1.368647193	1.300280563
1.0162	1.368647193	1.300280563
1.0163	1.368647193	1.300280563
1.0164	1.368647193	1.300280563
1.0165	1.368647193	1.300280563
1.0166	1.370312162	1.300192892
1.0167	1.370312162	1.300192892
1.0168	1.370312162	1.300192892
1.0169	1.370312162	1.300192892
1.017	1.370312162	1.300192892
1.0171	1.371977132	1.300104875
1.0172	1.371977132	1.300104875
1.0173	1.371977132	1.300104875
1.0174	1.371977132	1.300104875
1.0175	1.371977132	1.300104875
1.0176	1.373642101	1.300016864
1.0177	1.373642101	1.300016864
1.0178	1.373642101	1.300016864
1.0179	1.373642101	1.300016864
1.018	1.373642101	1.300016864
1.0181	1.375307071	1.299928857
1.0182	1.375307071	1.299928857
1.0183	1.375307071	1.299928857
1.0184	1.375307071	1.299928857
1.0185	1.375307071	1.299928857
1.0186	1.37697204	1.299840855
1.0187	1.37697204	1.299840855
1.0188	1.37697204	1.299840855
1.0189	1.37697204	1.299840855
1.019	1.37697204	1.299840855
1.0191	1.37863701	1.300804774
1.0192	1.37863701	1.300804774
1.0193	1.37863701	1.300804774
1.0194	1.37863701	1.300804774
1.0195	1.37863701	1.300804774
1.0196	1.380301979	1.340489879
1.0197	1.380301979	1.340489879
1.0198	1.380301979	1.340489879
1.0199	1.380301979	1.340489879
1.02	1.380301979	1.340489879
1.0201	1.381966948	1.41024351
1.0202	1.381966948	1.41024351
1.0203	1.381966948	1.41024351
1.0204	1.381966948	1.41024351
1.0205	1.381966948	1.41024351
1.0206	1.383631918	1.489670784
1.0207	1.383631918	1.489670784
1.0208	1.383631918	1.489670784
1.0209	1.383631918	1.489670784
1.021	1.383631918	1.489670784
1.0211	1.385296887	1.489407343
1.0212	1.385296887	1.489407343
1.0213	1.385296887	1.489407343
1.0214	1.385296887	1.489407343
1.0215	1.385296887	1.489407343
1.0216	1.386961857	1.489311464
1.0217	1.386961857	1.489311464
1.0218	1.386961857	1.489311464
1.0219	1.386961857	1.489311464
1.022	1.386961857	1.489311464
1.0221	1.388626826	1.489220706
1.0222	1.388626826	1.489220706
1.0223	1.388626826	1.489220706
1.0224	1.388626826	1.489220706
1.0225	1.388626826	1.489220706
1.0226	1.390291796	1.489129954
1.0227	1.390291796	1.489129954
1.0228	1.390291796	1.489129954
1.0229	1.390291796	1.489129954
1.023	1.390291796	1.489129954
1.0231	1.391956765	1.489038071
1.0232	1.391956765	1.489038071
1.0233	1.391956765	1.489038071
1.0234	1.391956765	1.489038071
1.0235	1.391956765	1.489038071
1.0236	1.393621734	1.488947329
1.0237	1.393621734	1.488947329
1.0238	1.393621734	1.488947329
1.0239	1.393621734	1.488947329
1.024	1.393621734	1.488947329
1.0241	1.395286704	1.488757685
1.0242	1.395286704	1.488757685
1.0243	1.395286704	1.488757685
1.0244	1.395286704	1.488757685
1.0245	1.395286704	1.488757685
1.0246	1.396951673	1.470834037
1.0247	1.396951673	1.470834037
1.0248	1.396951673	1.470834037
1.0249	1.396951673	1.470834037
1.025	1.396951673	1.470834037
1.0251	1.398616643	1.422511101
1.0252	1.398616643	1.422511101
1.0253	1.398616643	1.422511101
1.0254	1.398616643	1.422511101
1.0255	1.398616643	1.422511101
1.0256	1.400281612	1.346551468
1.0257	1.400281612	1.346551468
1.0258	1.400281612	1.346551468
1.0259	1.400281612	1.346551468
1.026	1.400281612	1.346551468
1.0261	1.401946581	1.346463025
1.0262	1.401946581	1.346463025
1.0263	1.401946581	1.346463025
1.0264	1.401946581	1.346463025
1.0265	1.401946581	1.346463025
1.0266	1.403611551	1.346374588
1.0267	1.403611551	1.346374588
1.0268	1.403611551	1.346374588
1.0269	1.403611551	1.346374588
1.027	1.403611551	1.346374588
1.0271	1.40527652	1.346379969
1.0272	1.40527652	1.346379969
1.0273	1.40527652	1.346379969
1.0274	1.40527652	1.346379969
1.0275	1.40527652	1.346379969
1.0276	1.40694149	1.346290975
1.0277	1.40694149	1.346290975
1.0278	1.40694149	1.346290975
1.0279	1.40694149	1.346290975
1.028	1.40694149	1.346290975
1.0281	1.408606459	1.346201892
1.0282	1.408606459	1.346201892
1.0283	1.408606459	1.346201892
1.0284	1.408606459	1.346201892
1.0285	1.408606459	1.346201892
1.0286	1.410271429	1.346114043
1.0287	1.410271429	1.346114043
1.0288	1.410271429	1.346114043
1.0289	1.410271429	1.346114043
1.029	1.410271429	1.346114043
1.0291	1.411936398	1.346025632
1.0292	1.411936398	1.346025632
1.0293	1.411936398	1.346025632
1.0294	1.411936398	1.346025632
1.0295	1.411936398	1.346025632
1.0296	1.413601367	1.345936427
1.0297	1.413601367	1.345936427
1.0298	1.413601367	1.345936427
1.0299	1.413601367	1.345936427
1.03	1.413601367	1.345936427
1.0301	1.415266337	1.345847458
1.0302	1.415266337	1.345847458
1.0303	1.415266337	1.345847458
1.0304	1.415266337	1.345847458
1.0305	1.415266337	1.345847458
1.0306	1.416931306	1.345759062
1.0307	1.416931306	1.345759062
1.0308	1.416931306	1.345759062
1.0309	1.416931306	1.345759062
1.031	1.416931306	1.345759062
1.0311	1.418596276	1.345670671
1.0312	1.418596276	1.345670671
1.0313	1.418596276	1.345670671
1.0314	1.418596276	1.345670671
1.0315	1.418596276	1.345670671
1.0316	1.420261245	1.345557844
1.0317	1.420261245	1.345557844
1.0318	1.420261245	1.345557844
1.0319	1.420261245	1.345557844
1.032	1.420261245	1.345557844
1.0321	1.421926214	1.3454628
1.0322	1.421926214	1.3454628
1.0323	1.421926214	1.3454628
1.0324	1.421926214	1.3454628
1.0325	1.421926214	1.3454628
1.0326	1.423591184	1.345373725
1.0327	1.423591184	1.345373725
1.0328	1.423591184	1.345373725
1.0329	1.423591184	1.345373725
1.033	1.423591184	1.345373725
1.0331	1.425256153	1.345285333
1.0332	1.425256153	1.345285333
1.0333	1.425256153	1.345285333
1.0334	1.425256153	1.345285333
1.0335	1.425256153	1.345285333
1.0336	1.426921123	1.3451964
1.0337	1.426921123	1.3451964
1.0338	1.426921123	1.3451964
1.0339	1.426921123	1.3451964
1.034	1.426921123	1.3451964
1.0341	1.428586092	1.345107473
1.0342	1.428586092	1.345107473
1.0343	1.428586092	1.345107473
1.0344	1.428586092	1.345107473
1.0345	1.428586092	1.345107473
1.0346	1.430251062	1.345018209
1.0347	1.430251062	1.345018209
1.0348	1.430251062	1.345018209
1.0349	1.430251062	1.345018209
1.035	1.430251062	1.345018209
1.0351	1.431916031	1.344843258
1.0352	1.431916031	1.344843258
1.0353	1.431916031	1.344843258
1.0354	1.431916031	1.344843258
1.0355	1.431916031	1.344843258
1.0356	1.433581	1.344756598
1.0357	1.433581	1.344756598
1.0358	1.433581	1.344756598
1.0359	1.433581	1.344756598
1.036	1.433581	1.344756598
1.0361	1.43524597	1.344667691
1.0362	1.43524597	1.344667691
1.0363	1.43524597	1.344667691
1.0364	1.43524597	1.344667691
1.0365	1.43524597	1.344667691
1.0366	1.436910939	1.344579359
1.0367	1.436910939	1.344579359
1.0368	1.436910939	1.344579359
1.0369	1.436910939	1.344579359
1.037	1.436910939	1.344579359
1.0371	1.438575909	1.344489621
1.0372	1.438575909	1.344489621
1.0373	1.438575909	1.344489621
1.0374	1.438575909	1.344489621
1.0375	1.438575909	1.344489621
1.0376	1.440240878	1.344399894
1.0377	1.440240878	1.344399894
1.0378	1.440240878	1.344399894
1.0379	1.440240878	1.344399894
1.038	1.440240878	1.344399894
1.0381	1.441905847	1.344311009
1.0382	1.441905847	1.344311009
1.0383	1.441905847	1.344311009
1.0384	1.441905847	1.344311009
1.0385	1.441905847	1.344311009
1.0386	1.443570817	1.344222675
1.0387	1.443570817	1.344222675
1.0388	1.443570817	1.344222675
1.0389	1.443570817	1.344222675
1.039	1.443570817	1.344222675
1.0391	1.445235786	1.369087121
1.0392	1.445235786	1.369087121
1.0393	1.445235786	1.369087121
1.0394	1.445235786	1.369087121
1.0395	1.445235786	1.369087121
1.0396	1.446900756	1.420785144
1.0397	1.446900756	1.420785144
1.0398	1.446900756	1.420785144
1.0399	1.446900756	1.420785144
1.04	1.446900756	1.420785144
1.0401	1.448565725	1.497780508
1.0402	1.448565725	1.497780508
1.0403	1.448565725	1.497780508
1.0404	1.448565725	1.497780508
1.0405	1.448565725	1.497780508
1.0406	1.450230695	1.600371897
1.0407	1.450230695	1.600371897
1.0408	1.450230695	1.600371897
1.0409	1.450230695	1.600371897
1.041	1.450230695	1.600371897
1.0411	1.451895664	1.698325728
1.0412	1.451895664	1.698325728
1.0413	1.451895664	1.698325728
1.0414	1.451895664	1.698325728
1.0415	1.451895664	1.698325728
1.0416	1.453560633	1.698131091
1.0417	1.453560633	1.698131091
1.0418	1.453560633	1.698131091
1.0419	1.453560633	1.698131091
1.042	1.453560633	1.698131091
1.0421	1.455225603	1.698037211
1.0422	1.455225603	1.698037211
1.0423	1.455225603	1.698037211
1.0424	1.455225603	1.698037211
1.0425	1.455225603	1.698037211
1.0426	1.456890572	1.697943337
1.0427	1.456890572	1.697943337
1.0428	1.456890572	1.697943337
1.0429	1.456890572	1.697943337
1.043	1.456890572	1.697943337
1.0431	1.458555542	1.697849468
1.0432	1.458555542	1.697849468
1.0433	1.458555542	1.697849468
1.0434	1.458555542	1.697849468
1.0435	1.458555542	1.697849468
1.0436	1.460220511	1.697755604
1.0437	1.460220511	1.697755604
1.0438	1.460220511	1.697755604
1.0439	1.460220511	1.697755604
1.044	1.460220511	1.697755604
1.0441	1.46188548	1.696609574
1.0442	1.46188548	1.696609574
1.0443	1.46188548	1.696609574
1.0444	1.46188548	1.696609574
1.0445	1.46188548	1.696609574
1.0446	1.46355045	1.656687242
1.0447	1.46355045	1.656687242
1.0448	1.46355045	1.656687242
1.0449	1.46355045	1.656687242
1.045	1.46355045	1.656687242
1.0451	1.465215419	1.58657765
1.0452	1.465215419	1.58657765
1.0453	1.465215419	1.58657765
1.0454	1.465215419	1.58657765
1.0455	1.465215419	1.58657765
1.0456	1.466880389	1.506737606
1.0457	1.466880389	1.506737606
1.0458	1.466880389	1.506737606
1.0459	1.466880389	1.506737606
1.046	1.466880389	1.506737606
1.0461	1.466531207	1.506647723
1.0462	1.466531207	1.506647723
1.0463	1.466531207	1.506647723
1.0464	1.466531207	1.506647723
1.0465	1.466531207	1.506647723
1.0466	1.466531207	1.5065573
1.0467	1.466531207	1.5065573
1.0468	1.466531207	1.5065573
1.0469	1.466531207	1.5065573
1.047	1.466531207	1.5065573
1.0471	1.466531207	1.506466882
1.0472	1.466531207	1.506466882
1.0473	1.466531207	1.506466882
1.0474	1.466531207	1.506466882
